event_id,user_id,department,tool,feature,event_date,session_duration_mins,actions_taken,month
EVT01500,USR0230,Operations,Microsoft Teams,Project Management,2025-01-21,6.9,5,2025-01
EVT01501,USR0135,Marketing,SharePoint,Video Conferencing,2025-03-24,40.9,1,2025-03
EVT01502,USR0298,HR,Power BI,Analytics Portal,2025-06-05,13.4,5,2025-06
EVT01503,USR0295,Sales,SharePoint,File Sharing,2025-02-07,14.2,4,2025-02
EVT01504,USR0255,Technology,OneDrive,Video Conferencing,2025-01-17,15.7,10,2025-01
EVT01505,USR0197,Sales,OneDrive,Team Chat,2025-02-02,3.5,6,2025-02
EVT01506,USR0249,Sales,Power BI,File Sharing,2025-03-12,22.1,3,2025-03
EVT01507,USR0213,Operations,Microsoft Teams,File Sharing,2025-06-09,1.6,1,2025-06
EVT01508,USR0028,Finance,Microsoft Teams,Team Chat,2025-06-12,4.7,3,2025-06
EVT01509,USR0125,Technology,SharePoint,File Sharing,2025-05-30,17.2,13,2025-05
EVT01510,USR0046,Finance,Viva Insights,Analytics Portal,2025-05-21,57.6,6,2025-05
EVT01511,USR0208,Legal,Viva Insights,Document Collaboration,2025-03-25,11.0,4,2025-03
EVT01512,USR0223,HR,OneDrive,Document Collaboration,2025-04-08,16.0,6,2025-04
EVT01513,USR0236,Operations,Viva Insights,Project Management,2025-06-02,17.4,5,2025-06
EVT01514,USR0108,HR,Microsoft Teams,File Sharing,2025-05-16,12.4,3,2025-05
EVT01515,USR0059,Legal,Microsoft Teams,Video Conferencing,2025-03-17,19.3,2,2025-03
EVT01516,USR0211,Legal,Microsoft Teams,File Sharing,2025-04-27,7.9,2,2025-04
EVT01517,USR0028,Finance,SharePoint,Document Collaboration,2025-05-10,40.5,12,2025-05
EVT01518,USR0129,Legal,Viva Insights,Project Management,2025-06-04,38.2,1,2025-06
EVT01519,USR0236,Operations,Viva Insights,Document Collaboration,2025-04-21,4.8,10,2025-04
EVT01520,USR0092,Marketing,Power BI,Video Conferencing,2025-01-26,5.9,2,2025-01
EVT01521,USR0087,Technology,Power BI,Project Management,2025-06-29,15.1,5,2025-06
EVT01522,USR0214,Legal,Power BI,Team Chat,2025-01-30,25.8,8,2025-01
EVT01523,USR0285,Technology,SharePoint,Video Conferencing,2025-06-17,7.5,5,2025-06
EVT01524,USR0122,Sales,Viva Insights,Analytics Portal,2025-06-16,24.2,3,2025-06
EVT01525,USR0262,Sales,OneDrive,Video Conferencing,2025-05-22,3.5,11,2025-05
EVT01526,USR0263,Legal,Microsoft Teams,Analytics Portal,2025-02-25,5.2,2,2025-02
EVT01527,USR0286,Legal,SharePoint,Analytics Portal,2025-04-21,15.7,7,2025-04
EVT01528,USR0003,Operations,Power BI,Project Management,2025-04-26,34.5,4,2025-04
EVT01529,USR0193,Finance,OneDrive,Project Management,2025-02-28,2.6,5,2025-02
EVT01530,USR0128,Finance,OneDrive,Project Management,2025-04-16,37.2,11,2025-04
EVT01531,USR0109,Finance,Microsoft Teams,Document Collaboration,2025-03-28,15.1,0,2025-03
EVT01532,USR0158,Finance,SharePoint,Video Conferencing,2025-04-27,24.7,5,2025-04
EVT01533,USR0009,Legal,Power BI,Team Chat,2025-04-13,16.5,4,2025-04
EVT01534,USR0066,HR,Viva Insights,Team Chat,2025-04-17,10.7,0,2025-04
EVT01535,USR0290,HR,OneDrive,Video Conferencing,2025-01-25,24.2,7,2025-01
EVT01536,USR0146,HR,Power BI,Document Collaboration,2025-03-22,43.8,7,2025-03
EVT01537,USR0038,Sales,Microsoft Teams,Team Chat,2025-04-20,11.4,8,2025-04
EVT01538,USR0235,Marketing,OneDrive,File Sharing,2025-03-22,17.4,0,2025-03
EVT01539,USR0202,Legal,OneDrive,Project Management,2025-06-20,1.8,3,2025-06
EVT01540,USR0209,Operations,Viva Insights,Project Management,2025-03-07,25.3,1,2025-03
EVT01541,USR0130,Sales,SharePoint,Video Conferencing,2025-04-06,8.1,6,2025-04
EVT01542,USR0225,Operations,Microsoft Teams,File Sharing,2025-02-09,23.5,2,2025-02
EVT01543,USR0053,Finance,OneDrive,Video Conferencing,2025-06-25,7.7,1,2025-06
EVT01544,USR0007,Finance,Viva Insights,Video Conferencing,2025-05-02,18.4,8,2025-05
EVT01545,USR0258,Legal,Power BI,Project Management,2025-01-18,21.2,4,2025-01
EVT01546,USR0259,Technology,OneDrive,Analytics Portal,2025-01-24,21.8,6,2025-01
EVT01547,USR0284,Sales,OneDrive,Project Management,2025-01-22,30.1,6,2025-01
EVT01548,USR0212,Finance,Microsoft Teams,Document Collaboration,2025-01-24,14.4,1,2025-01
EVT01549,USR0106,Sales,SharePoint,Analytics Portal,2025-04-21,33.7,8,2025-04
EVT01550,USR0098,HR,SharePoint,Team Chat,2025-01-25,24.4,9,2025-01
EVT01551,USR0001,Legal,Microsoft Teams,Project Management,2025-04-06,19.7,6,2025-04
EVT01552,USR0030,Operations,Microsoft Teams,Team Chat,2025-02-03,9.0,4,2025-02
EVT01553,USR0150,Sales,Viva Insights,File Sharing,2025-05-23,14.3,4,2025-05
EVT01554,USR0003,Operations,Power BI,Document Collaboration,2025-01-16,11.1,11,2025-01
EVT01555,USR0222,Legal,Microsoft Teams,Project Management,2025-05-31,20.7,4,2025-05
EVT01556,USR0237,Finance,SharePoint,Analytics Portal,2025-05-24,2.2,5,2025-05
EVT01557,USR0271,Legal,Viva Insights,Video Conferencing,2025-05-24,15.7,6,2025-05
EVT01558,USR0135,Marketing,Power BI,Team Chat,2025-03-26,19.1,8,2025-03
EVT01559,USR0283,Marketing,OneDrive,Team Chat,2025-06-21,9.6,2,2025-06
EVT01560,USR0283,Marketing,OneDrive,File Sharing,2025-02-01,22.7,2,2025-02
EVT01561,USR0092,Marketing,Power BI,File Sharing,2025-04-16,1.6,2,2025-04
EVT01562,USR0050,Sales,OneDrive,Project Management,2025-04-01,8.1,1,2025-04
EVT01563,USR0048,Finance,Power BI,Analytics Portal,2025-06-20,22.8,3,2025-06
EVT01564,USR0134,Finance,OneDrive,Document Collaboration,2025-04-19,38.8,3,2025-04
EVT01565,USR0079,HR,Viva Insights,Document Collaboration,2025-01-14,29.2,6,2025-01
EVT01566,USR0245,Marketing,SharePoint,Analytics Portal,2025-03-15,16.1,9,2025-03
EVT01567,USR0175,Marketing,Viva Insights,Video Conferencing,2025-06-03,48.5,2,2025-06
EVT01568,USR0050,Sales,Microsoft Teams,Document Collaboration,2025-03-21,26.3,0,2025-03
EVT01569,USR0226,Sales,Viva Insights,Video Conferencing,2025-04-01,22.1,3,2025-04
EVT01570,USR0253,Sales,SharePoint,Team Chat,2025-01-27,12.3,8,2025-01
EVT01571,USR0106,Sales,Power BI,Video Conferencing,2025-05-28,8.4,3,2025-05
EVT01572,USR0021,Legal,OneDrive,Document Collaboration,2025-05-10,29.9,7,2025-05
EVT01573,USR0130,Sales,SharePoint,Project Management,2025-02-24,19.8,7,2025-02
EVT01574,USR0234,Legal,Microsoft Teams,File Sharing,2025-02-09,24.0,4,2025-02
EVT01575,USR0078,Operations,SharePoint,Video Conferencing,2025-06-18,9.8,1,2025-06
EVT01576,USR0148,Sales,SharePoint,Document Collaboration,2025-05-04,21.4,9,2025-05
EVT01577,USR0283,Marketing,Power BI,Video Conferencing,2025-02-27,5.3,1,2025-02
EVT01578,USR0269,Finance,OneDrive,Team Chat,2025-01-28,11.4,1,2025-01
EVT01579,USR0285,Technology,Viva Insights,Document Collaboration,2025-03-31,10.5,3,2025-03
EVT01580,USR0001,Legal,Viva Insights,Video Conferencing,2025-05-23,2.6,4,2025-05
EVT01581,USR0041,Legal,Power BI,File Sharing,2025-04-05,12.0,3,2025-04
EVT01582,USR0076,Marketing,SharePoint,Video Conferencing,2025-01-30,40.5,1,2025-01
EVT01583,USR0195,Finance,Viva Insights,Project Management,2025-03-13,32.6,5,2025-03
EVT01584,USR0214,Legal,Viva Insights,Project Management,2025-05-27,1.1,4,2025-05
EVT01585,USR0271,Legal,Power BI,Document Collaboration,2025-02-27,2.7,7,2025-02
EVT01586,USR0029,Sales,OneDrive,File Sharing,2025-04-20,24.1,5,2025-04
EVT01587,USR0261,HR,Power BI,Video Conferencing,2025-05-24,33.3,11,2025-05
EVT01588,USR0172,Operations,OneDrive,Document Collaboration,2025-06-09,9.3,7,2025-06
EVT01589,USR0121,Sales,Viva Insights,File Sharing,2025-06-07,19.5,8,2025-06
EVT01590,USR0228,Finance,Viva Insights,Project Management,2025-06-22,5.2,3,2025-06
EVT01591,USR0001,Legal,Power BI,Project Management,2025-06-14,5.4,5,2025-06
EVT01592,USR0094,Operations,Power BI,Video Conferencing,2025-05-23,25.2,15,2025-05
EVT01593,USR0161,Marketing,Viva Insights,Project Management,2025-01-07,23.8,7,2025-01
EVT01594,USR0013,Technology,Power BI,Document Collaboration,2025-06-05,14.9,17,2025-06
EVT01595,USR0123,Technology,Microsoft Teams,Video Conferencing,2025-06-18,32.8,16,2025-06
EVT01596,USR0255,Technology,Microsoft Teams,Video Conferencing,2025-06-27,61.1,10,2025-06
EVT01597,USR0218,Sales,Microsoft Teams,Video Conferencing,2025-03-10,23.0,2,2025-03
EVT01598,USR0254,Sales,Viva Insights,Team Chat,2025-01-08,13.1,10,2025-01
EVT01599,USR0158,Finance,OneDrive,Video Conferencing,2025-02-16,53.1,5,2025-02
EVT01600,USR0240,Operations,OneDrive,Team Chat,2025-03-11,22.7,16,2025-03
EVT01601,USR0177,Marketing,Power BI,Analytics Portal,2025-06-29,5.1,16,2025-06
EVT01602,USR0286,Legal,Power BI,Project Management,2025-03-21,7.8,7,2025-03
EVT01603,USR0207,Legal,OneDrive,Analytics Portal,2025-03-28,22.4,1,2025-03
EVT01604,USR0239,HR,Microsoft Teams,File Sharing,2025-03-31,12.4,2,2025-03
EVT01605,USR0196,Technology,SharePoint,Team Chat,2025-01-02,9.7,0,2025-01
EVT01606,USR0027,HR,Power BI,Analytics Portal,2025-02-16,12.5,1,2025-02
EVT01607,USR0184,Marketing,Power BI,Video Conferencing,2025-02-06,16.6,4,2025-02
EVT01608,USR0068,Operations,Microsoft Teams,Team Chat,2025-05-25,4.5,0,2025-05
EVT01609,USR0167,Technology,OneDrive,File Sharing,2025-06-18,20.8,5,2025-06
EVT01610,USR0127,Technology,Viva Insights,Project Management,2025-04-13,5.7,0,2025-04
EVT01611,USR0131,Finance,SharePoint,Team Chat,2025-01-18,50.7,10,2025-01
EVT01612,USR0173,Operations,OneDrive,Analytics Portal,2025-02-06,22.3,5,2025-02
EVT01613,USR0292,HR,SharePoint,Analytics Portal,2025-06-12,4.3,2,2025-06
EVT01614,USR0089,Technology,Microsoft Teams,Document Collaboration,2025-01-08,36.7,3,2025-01
EVT01615,USR0146,HR,Power BI,Project Management,2025-01-24,41.5,12,2025-01
EVT01616,USR0224,Marketing,SharePoint,Analytics Portal,2025-05-16,17.7,6,2025-05
EVT01617,USR0064,Legal,Microsoft Teams,Team Chat,2025-02-25,4.7,0,2025-02
EVT01618,USR0076,Marketing,SharePoint,Project Management,2025-04-07,10.4,1,2025-04
EVT01619,USR0195,Finance,Microsoft Teams,File Sharing,2025-04-18,43.6,1,2025-04
EVT01620,USR0186,Marketing,OneDrive,Video Conferencing,2025-04-27,38.9,2,2025-04
EVT01621,USR0090,HR,Power BI,Project Management,2025-03-29,28.7,7,2025-03
EVT01622,USR0226,Sales,Power BI,Video Conferencing,2025-02-10,9.8,9,2025-02
EVT01623,USR0014,HR,OneDrive,Team Chat,2025-04-05,20.6,0,2025-04
EVT01624,USR0007,Finance,Microsoft Teams,Project Management,2025-03-21,13.0,10,2025-03
EVT01625,USR0043,Legal,OneDrive,File Sharing,2025-03-25,5.9,2,2025-03
EVT01626,USR0011,Finance,SharePoint,Project Management,2025-05-26,59.9,17,2025-05
EVT01627,USR0023,Sales,Microsoft Teams,Analytics Portal,2025-06-02,18.4,5,2025-06
EVT01628,USR0244,Finance,Microsoft Teams,Team Chat,2025-01-22,36.6,7,2025-01
EVT01629,USR0233,Finance,OneDrive,Project Management,2025-01-14,9.7,8,2025-01
EVT01630,USR0120,Finance,Microsoft Teams,File Sharing,2025-02-09,26.2,4,2025-02
EVT01631,USR0209,Operations,SharePoint,Project Management,2025-02-10,20.8,7,2025-02
EVT01632,USR0011,Finance,Viva Insights,Team Chat,2025-06-08,71.2,16,2025-06
EVT01633,USR0075,Marketing,Power BI,Document Collaboration,2025-01-13,47.3,1,2025-01
EVT01634,USR0169,Sales,Power BI,Video Conferencing,2025-06-22,20.8,6,2025-06
EVT01635,USR0044,Sales,OneDrive,Team Chat,2025-01-21,6.8,7,2025-01
EVT01636,USR0228,Finance,SharePoint,Project Management,2025-03-11,3.9,6,2025-03
EVT01637,USR0186,Marketing,SharePoint,File Sharing,2025-04-24,58.9,13,2025-04
EVT01638,USR0092,Marketing,Power BI,Team Chat,2025-06-19,2.8,5,2025-06
EVT01639,USR0048,Finance,Power BI,Document Collaboration,2025-04-19,19.1,5,2025-04
EVT01640,USR0111,HR,Viva Insights,Analytics Portal,2025-05-05,11.4,0,2025-05
EVT01641,USR0053,Finance,SharePoint,Project Management,2025-06-05,1.5,7,2025-06
EVT01642,USR0103,Sales,OneDrive,File Sharing,2025-04-24,42.4,11,2025-04
EVT01643,USR0133,Operations,Viva Insights,Team Chat,2025-04-17,8.8,2,2025-04
EVT01644,USR0156,Sales,Microsoft Teams,Team Chat,2025-03-11,27.5,4,2025-03
EVT01645,USR0279,Operations,Microsoft Teams,File Sharing,2025-02-25,36.6,2,2025-02
EVT01646,USR0188,HR,Viva Insights,Document Collaboration,2025-05-12,42.2,9,2025-05
EVT01647,USR0055,Finance,OneDrive,Project Management,2025-01-30,27.0,6,2025-01
EVT01648,USR0288,Legal,Power BI,File Sharing,2025-03-30,11.9,7,2025-03
EVT01649,USR0143,Sales,Microsoft Teams,Video Conferencing,2025-04-21,24.6,1,2025-04
EVT01650,USR0064,Legal,SharePoint,Analytics Portal,2025-01-29,12.1,4,2025-01
EVT01651,USR0053,Finance,Viva Insights,Team Chat,2025-03-14,35.4,8,2025-03
EVT01652,USR0238,Sales,SharePoint,Project Management,2025-06-23,10.9,0,2025-06
EVT01653,USR0122,Sales,Viva Insights,Project Management,2025-06-23,19.9,1,2025-06
EVT01654,USR0236,Operations,Power BI,Video Conferencing,2025-06-01,10.0,3,2025-06
EVT01655,USR0219,HR,OneDrive,Team Chat,2025-05-05,19.9,2,2025-05
EVT01656,USR0258,Legal,Power BI,Project Management,2025-05-15,11.7,1,2025-05
EVT01657,USR0154,Marketing,Microsoft Teams,File Sharing,2025-06-20,11.3,2,2025-06
EVT01658,USR0011,Finance,OneDrive,File Sharing,2025-03-20,73.1,4,2025-03
EVT01659,USR0116,HR,SharePoint,Analytics Portal,2025-01-12,3.8,7,2025-01
EVT01660,USR0071,Sales,Microsoft Teams,Team Chat,2025-02-26,14.1,11,2025-02
EVT01661,USR0051,Technology,SharePoint,Team Chat,2025-04-12,35.0,16,2025-04
EVT01662,USR0029,Sales,SharePoint,Project Management,2025-06-03,15.4,4,2025-06
EVT01663,USR0226,Sales,OneDrive,File Sharing,2025-01-15,27.9,11,2025-01
EVT01664,USR0045,Legal,SharePoint,Project Management,2025-01-02,18.7,2,2025-01
EVT01665,USR0127,Technology,Viva Insights,Project Management,2025-02-22,44.8,5,2025-02
EVT01666,USR0214,Legal,Viva Insights,Analytics Portal,2025-03-19,11.0,0,2025-03
EVT01667,USR0185,HR,SharePoint,Analytics Portal,2025-02-24,31.6,9,2025-02
EVT01668,USR0128,Finance,OneDrive,File Sharing,2025-02-05,31.8,0,2025-02
EVT01669,USR0276,Finance,SharePoint,Project Management,2025-03-07,18.0,6,2025-03
EVT01670,USR0231,Sales,SharePoint,Video Conferencing,2025-03-16,22.8,4,2025-03
EVT01671,USR0154,Marketing,Microsoft Teams,Video Conferencing,2025-03-25,11.4,4,2025-03
EVT01672,USR0145,Operations,OneDrive,Team Chat,2025-01-31,25.3,3,2025-01
EVT01673,USR0024,Finance,OneDrive,Team Chat,2025-01-02,8.5,1,2025-01
EVT01674,USR0001,Legal,SharePoint,Project Management,2025-05-08,9.5,1,2025-05
EVT01675,USR0078,Operations,SharePoint,Project Management,2025-04-21,20.0,4,2025-04
EVT01676,USR0038,Sales,OneDrive,Project Management,2025-02-14,2.2,4,2025-02
EVT01677,USR0110,Finance,Power BI,File Sharing,2025-02-03,19.3,0,2025-02
EVT01678,USR0153,Legal,Microsoft Teams,Team Chat,2025-04-08,13.4,1,2025-04
EVT01679,USR0083,Legal,Power BI,Video Conferencing,2025-05-17,8.1,2,2025-05
EVT01680,USR0199,Technology,SharePoint,Video Conferencing,2025-06-30,24.2,14,2025-06
EVT01681,USR0203,Finance,OneDrive,Video Conferencing,2025-02-28,9.1,6,2025-02
EVT01682,USR0278,Legal,Power BI,Analytics Portal,2025-05-09,16.7,3,2025-05
EVT01683,USR0099,HR,Viva Insights,File Sharing,2025-05-24,12.2,9,2025-05
EVT01684,USR0221,Operations,Microsoft Teams,Team Chat,2025-06-21,27.9,6,2025-06
EVT01685,USR0215,Finance,Power BI,Video Conferencing,2025-04-01,26.4,7,2025-04
EVT01686,USR0282,Technology,Microsoft Teams,File Sharing,2025-01-19,51.2,10,2025-01
EVT01687,USR0020,Marketing,SharePoint,Team Chat,2025-04-12,50.7,8,2025-04
EVT01688,USR0158,Finance,Microsoft Teams,Video Conferencing,2025-01-11,23.7,11,2025-01
EVT01689,USR0212,Finance,SharePoint,Analytics Portal,2025-04-22,6.7,15,2025-04
EVT01690,USR0087,Technology,Microsoft Teams,Document Collaboration,2025-01-05,10.7,7,2025-01
EVT01691,USR0034,Legal,Power BI,File Sharing,2025-04-28,23.1,6,2025-04
EVT01692,USR0259,Technology,Power BI,Video Conferencing,2025-01-20,23.3,7,2025-01
EVT01693,USR0034,Legal,OneDrive,File Sharing,2025-03-22,9.7,4,2025-03
EVT01694,USR0166,Sales,Viva Insights,Video Conferencing,2025-05-28,47.2,3,2025-05
EVT01695,USR0121,Sales,OneDrive,Team Chat,2025-04-20,4.1,4,2025-04
EVT01696,USR0082,Finance,OneDrive,Team Chat,2025-05-27,9.5,1,2025-05
EVT01697,USR0257,Operations,Microsoft Teams,Team Chat,2025-04-14,49.1,2,2025-04
EVT01698,USR0122,Sales,OneDrive,Team Chat,2025-06-13,13.1,0,2025-06
EVT01699,USR0141,Technology,Microsoft Teams,Project Management,2025-04-17,39.7,9,2025-04
EVT01700,USR0215,Finance,Viva Insights,Project Management,2025-03-16,22.4,0,2025-03
EVT01701,USR0049,Finance,OneDrive,Document Collaboration,2025-01-30,17.9,0,2025-01
EVT01702,USR0020,Marketing,Microsoft Teams,Document Collaboration,2025-04-14,26.6,1,2025-04
EVT01703,USR0011,Finance,OneDrive,Document Collaboration,2025-01-06,23.7,8,2025-01
EVT01704,USR0172,Operations,SharePoint,File Sharing,2025-03-25,34.5,11,2025-03
EVT01705,USR0053,Finance,SharePoint,Team Chat,2025-02-13,10.3,12,2025-02
EVT01706,USR0095,Marketing,Viva Insights,Video Conferencing,2025-06-08,4.6,5,2025-06
EVT01707,USR0133,Operations,Power BI,Analytics Portal,2025-04-28,8.3,3,2025-04
EVT01708,USR0228,Finance,Viva Insights,Analytics Portal,2025-06-26,15.5,3,2025-06
EVT01709,USR0142,HR,Viva Insights,Analytics Portal,2025-04-03,17.2,4,2025-04
EVT01710,USR0186,Marketing,Microsoft Teams,File Sharing,2025-01-23,51.3,2,2025-01
EVT01711,USR0005,Marketing,SharePoint,Project Management,2025-04-22,12.6,9,2025-04
EVT01712,USR0105,Technology,SharePoint,Analytics Portal,2025-01-28,63.4,1,2025-01
EVT01713,USR0056,Sales,Microsoft Teams,Project Management,2025-03-04,33.6,11,2025-03
EVT01714,USR0059,Legal,Viva Insights,Video Conferencing,2025-04-22,24.0,5,2025-04
EVT01715,USR0151,HR,Viva Insights,File Sharing,2025-05-31,21.8,1,2025-05
EVT01716,USR0040,Operations,Microsoft Teams,File Sharing,2025-04-13,32.4,0,2025-04
EVT01717,USR0002,Sales,SharePoint,Analytics Portal,2025-05-15,18.8,4,2025-05
EVT01718,USR0091,HR,Microsoft Teams,File Sharing,2025-01-21,4.8,7,2025-01
EVT01719,USR0036,Operations,Microsoft Teams,Project Management,2025-04-12,14.7,1,2025-04
EVT01720,USR0192,Operations,Power BI,Project Management,2025-03-21,23.4,3,2025-03
EVT01721,USR0240,Operations,SharePoint,Video Conferencing,2025-03-28,2.4,16,2025-03
EVT01722,USR0063,Marketing,Microsoft Teams,Document Collaboration,2025-02-26,45.2,1,2025-02
EVT01723,USR0153,Legal,Viva Insights,Project Management,2025-03-27,18.8,4,2025-03
EVT01724,USR0197,Sales,Microsoft Teams,Analytics Portal,2025-02-13,1.5,3,2025-02
EVT01725,USR0265,Finance,Viva Insights,Team Chat,2025-01-20,3.9,5,2025-01
EVT01726,USR0280,Marketing,Viva Insights,File Sharing,2025-05-11,31.6,4,2025-05
EVT01727,USR0031,Operations,Power BI,Document Collaboration,2025-06-12,28.6,2,2025-06
EVT01728,USR0080,Operations,Power BI,File Sharing,2025-01-30,59.9,16,2025-01
EVT01729,USR0282,Technology,SharePoint,Document Collaboration,2025-05-16,25.2,0,2025-05
EVT01730,USR0203,Finance,Microsoft Teams,Document Collaboration,2025-05-11,11.9,7,2025-05
EVT01731,USR0242,Legal,Microsoft Teams,Project Management,2025-02-19,24.5,0,2025-02
EVT01732,USR0289,Finance,SharePoint,Video Conferencing,2025-03-31,33.1,3,2025-03
EVT01733,USR0297,Technology,Viva Insights,Video Conferencing,2025-03-31,8.0,7,2025-03
EVT01734,USR0021,Legal,Power BI,File Sharing,2025-06-15,15.3,3,2025-06
EVT01735,USR0130,Sales,Power BI,Team Chat,2025-02-07,28.6,11,2025-02
EVT01736,USR0294,Legal,OneDrive,Analytics Portal,2025-03-02,6.3,1,2025-03
EVT01737,USR0180,Technology,OneDrive,File Sharing,2025-01-27,19.9,14,2025-01
EVT01738,USR0300,HR,Microsoft Teams,Project Management,2025-02-07,4.0,0,2025-02
EVT01739,USR0101,Marketing,OneDrive,File Sharing,2025-03-07,17.4,1,2025-03
EVT01740,USR0220,Legal,Microsoft Teams,File Sharing,2025-02-20,12.2,0,2025-02
EVT01741,USR0008,HR,Power BI,Team Chat,2025-02-14,10.6,8,2025-02
EVT01742,USR0290,HR,Microsoft Teams,Team Chat,2025-06-04,22.7,3,2025-06
EVT01743,USR0211,Legal,SharePoint,File Sharing,2025-02-09,14.4,4,2025-02
EVT01744,USR0255,Technology,Microsoft Teams,Document Collaboration,2025-06-17,36.1,0,2025-06
EVT01745,USR0121,Sales,Microsoft Teams,File Sharing,2025-01-20,10.3,6,2025-01
EVT01746,USR0270,HR,SharePoint,Video Conferencing,2025-02-15,26.5,10,2025-02
EVT01747,USR0198,Sales,Microsoft Teams,Document Collaboration,2025-06-10,5.1,0,2025-06
EVT01748,USR0292,HR,OneDrive,Document Collaboration,2025-05-07,10.7,4,2025-05
EVT01749,USR0233,Finance,SharePoint,Project Management,2025-04-29,17.2,8,2025-04
EVT01750,USR0174,Marketing,OneDrive,Team Chat,2025-05-25,58.6,6,2025-05
EVT01751,USR0114,Technology,Power BI,Document Collaboration,2025-05-29,52.3,4,2025-05
EVT01752,USR0097,Sales,SharePoint,Analytics Portal,2025-04-25,15.8,0,2025-04
EVT01753,USR0241,Finance,Microsoft Teams,Analytics Portal,2025-06-24,21.8,1,2025-06
EVT01754,USR0227,HR,Viva Insights,File Sharing,2025-05-25,8.2,0,2025-05
EVT01755,USR0256,HR,Viva Insights,File Sharing,2025-06-14,22.7,0,2025-06
EVT01756,USR0099,HR,OneDrive,Analytics Portal,2025-06-12,12.6,3,2025-06
EVT01757,USR0160,Operations,Viva Insights,Document Collaboration,2025-06-09,1.0,5,2025-06
EVT01758,USR0289,Finance,Viva Insights,Document Collaboration,2025-03-24,10.9,10,2025-03
EVT01759,USR0113,Legal,Power BI,Project Management,2025-06-10,14.2,0,2025-06
EVT01760,USR0155,Sales,Power BI,Video Conferencing,2025-03-22,1.1,5,2025-03
EVT01761,USR0295,Sales,Microsoft Teams,File Sharing,2025-02-08,32.5,1,2025-02
EVT01762,USR0092,Marketing,Microsoft Teams,Team Chat,2025-04-23,13.3,3,2025-04
EVT01763,USR0144,Technology,Power BI,Document Collaboration,2025-01-18,12.7,2,2025-01
EVT01764,USR0056,Sales,Power BI,Analytics Portal,2025-05-01,41.5,10,2025-05
EVT01765,USR0199,Technology,OneDrive,Document Collaboration,2025-04-24,11.5,12,2025-04
EVT01766,USR0195,Finance,SharePoint,Document Collaboration,2025-06-11,5.5,2,2025-06
EVT01767,USR0179,Technology,Viva Insights,Team Chat,2025-03-19,18.6,5,2025-03
EVT01768,USR0174,Marketing,Power BI,Analytics Portal,2025-03-12,58.0,12,2025-03
EVT01769,USR0150,Sales,Microsoft Teams,Team Chat,2025-06-01,18.6,0,2025-06
EVT01770,USR0177,Marketing,OneDrive,Analytics Portal,2025-01-15,36.5,8,2025-01
EVT01771,USR0181,Technology,OneDrive,Video Conferencing,2025-04-01,52.4,9,2025-04
EVT01772,USR0113,Legal,Microsoft Teams,Team Chat,2025-05-10,4.2,0,2025-05
EVT01773,USR0056,Sales,Microsoft Teams,Document Collaboration,2025-01-19,25.2,2,2025-01
EVT01774,USR0263,Legal,Power BI,File Sharing,2025-03-21,6.4,2,2025-03
EVT01775,USR0018,Technology,Viva Insights,Analytics Portal,2025-04-29,47.6,0,2025-04
EVT01776,USR0189,Sales,Power BI,Analytics Portal,2025-04-26,8.1,4,2025-04
EVT01777,USR0063,Marketing,SharePoint,Analytics Portal,2025-01-10,4.4,8,2025-01
EVT01778,USR0252,Marketing,Power BI,Project Management,2025-01-15,3.3,8,2025-01
EVT01779,USR0293,Legal,Viva Insights,Team Chat,2025-04-05,8.6,1,2025-04
EVT01780,USR0215,Finance,Microsoft Teams,Team Chat,2025-03-15,28.3,2,2025-03
EVT01781,USR0050,Sales,Power BI,Team Chat,2025-01-20,15.7,3,2025-01
EVT01782,USR0211,Legal,Power BI,File Sharing,2025-06-15,9.9,2,2025-06
EVT01783,USR0169,Sales,SharePoint,Video Conferencing,2025-01-24,1.7,2,2025-01
EVT01784,USR0264,Marketing,Microsoft Teams,Analytics Portal,2025-06-07,38.1,9,2025-06
EVT01785,USR0047,HR,Power BI,Document Collaboration,2025-06-02,25.3,6,2025-06
EVT01786,USR0103,Sales,Viva Insights,Video Conferencing,2025-05-10,24.8,5,2025-05
EVT01787,USR0013,Technology,Viva Insights,File Sharing,2025-04-09,62.2,15,2025-04
EVT01788,USR0090,HR,SharePoint,File Sharing,2025-04-29,12.9,3,2025-04
EVT01789,USR0283,Marketing,Microsoft Teams,File Sharing,2025-05-29,4.3,1,2025-05
EVT01790,USR0172,Operations,SharePoint,Analytics Portal,2025-05-22,35.7,11,2025-05
EVT01791,USR0046,Finance,SharePoint,Video Conferencing,2025-01-11,39.6,10,2025-01
EVT01792,USR0180,Technology,OneDrive,Team Chat,2025-04-26,28.0,19,2025-04
EVT01793,USR0278,Legal,SharePoint,Analytics Portal,2025-05-27,20.4,1,2025-05
EVT01794,USR0104,Sales,Viva Insights,Video Conferencing,2025-06-16,14.9,5,2025-06
EVT01795,USR0034,Legal,Power BI,Project Management,2025-02-18,7.9,6,2025-02
EVT01796,USR0151,HR,Viva Insights,Analytics Portal,2025-03-24,8.2,0,2025-03
EVT01797,USR0258,Legal,Viva Insights,File Sharing,2025-06-04,17.1,4,2025-06
EVT01798,USR0138,Legal,OneDrive,Analytics Portal,2025-05-02,12.0,0,2025-05
EVT01799,USR0160,Operations,OneDrive,Team Chat,2025-05-09,22.1,0,2025-05
EVT01800,USR0045,Legal,Viva Insights,Video Conferencing,2025-02-08,0.6,0,2025-02
